frame,old_id,id,x,y
4436,26,26,4246,1610
4436,27,27,152,1426
4436,28,28,570,1361
4436,30,30,4434,1600
4436,31,31,444,1418
4437,1,1,5638,3582
4437,2,2,1163,1341
4437,3,3,2967,1362
4437,unknown_59,4,4611,1502
4437,5,5,3547,1291
4437,6,6,4473,1393
4437,7,7,2393,806
4437,9,9,101,2686
4437,10,10,4614,1401
4437,12,12,5458,2105
4437,13,13,76,4534
4437,14,14,-1117,1449
4437,15,15,-2033,4332
4437,17,17,-902,6475
4437,22,22,4572,1425
4437,23,23,962,1354
4437,24,24,3287,1626
4437,26,26,4246,1610
4437,27,27,152,1426
4437,28,28,570,1361
4437,30,30,4434,1600
4437,31,31,444,1418
4438,1,1,5638,3582
4438,2,2,1163,1341
4438,3,3,2967,1363
4438,unknown_59,4,4610,1502
4438,5,5,3547,1291
4438,6,6,4473,1393
4438,7,7,2393,806
4438,9,9,101,2686
4438,unknown_60,10,4317,1413
4438,12,12,5458,2105
4438,13,13,76,4534
4438,14,14,-1117,1449
4438,15,15,-2033,4332
4438,17,17,-902,6475
4438,22,22,4572,1425
4438,23,23,962,1354
4438,24,24,3288,1625
4438,26,26,4246,1610
4438,27,27,152,1426
4438,28,28,570,1361
4438,30,30,4434,1600
4438,31,31,444,1418
4439,1,1,5638,3582
4439,2,2,1163,1341
4439,3,3,2965,1362
4439,unknown_59,4,4610,1502
4439,5,5,3547,1291
4439,6,6,4473,1393
4439,7,7,2393,806
4439,9,9,101,2686
4439,10,10,4614,1401
4439,12,12,5458,2105
4439,13,13,76,4534
4439,14,14,-1117,1449
4439,15,15,-2033,4332
4439,17,17,-902,6475
4439,22,22,4572,1425
4439,23,23,962,1354
4439,24,24,3286,1625
4439,26,26,4246,1610
4439,27,27,152,1426
4439,28,28,570,1361
4439,30,30,4434,1600
4439,31,31,444,1418
4440,1,1,5638,3582
4440,2,2,1163,1341
4440,3,3,2964,1359
4440,unknown_59,4,4610,1502
4440,5,5,3547,1291
4440,6,6,4473,1393
4440,7,7,2393,806
4440,9,9,101,2686
4440,10,10,4614,1400
4440,12,12,5458,2105
4440,13,13,76,4534
4440,14,14,-1117,1449
4440,15,15,-2033,4332
4440,17,17,-902,6475
4440,22,22,4572,1425
4440,23,23,962,1354
4440,24,24,3282,1626
4440,26,26,4246,1610
4440,27,27,152,1426
4440,28,28,570,1361
4440,30,30,4434,1600
4440,31,31,444,1418
4441,1,1,5638,3582
4441,2,2,1163,1341
4441,3,3,2963,1356
4441,unknown_59,4,4610,1502
4441,5,5,3547,1291
4441,6,6,4473,1393
4441,7,7,2393,806
4441,9,9,101,2686
4441,12,12,5458,2105
4441,13,13,76,4534
4441,14,14,-1117,1449
4441,15,15,-2033,4332
4441,17,17,-902,6475
4441,22,22,4572,1425
4441,23,23,962,1354
4441,24,24,3291,1627
4441,26,26,4246,1610
4441,27,27,152,1426
4441,28,28,570,1361
4441,30,30,4434,1600
4441,31,31,444,1418
4442,1,1,5638,3582
4442,2,2,1163,1341
4442,3,3,2963,1356
4442,unknown_59,4,4610,1502
4442,5,5,3547,1291
4442,6,6,4474,1393
4442,7,7,2393,806
4442,9,9,101,2686
4442,12,12,5458,2105
4442,13,13,76,4534
4442,14,14,-1117,1449
4442,15,15,-2033,4332
4442,17,17,-902,6475
4442,22,22,4572,1425
4442,23,23,962,1354
4442,24,24,3299,1627
4442,26,26,4246,1610
4442,27,27,152,1426
4442,28,28,570,1361
4442,30,30,4434,1600
4442,31,31,444,1418
4443,1,1,5638,3582
4443,2,2,1163,1341
4443,3,3,2961,1358
4443,unknown_59,4,4610,1502
4443,5,5,3547,1291
4443,6,6,4474,1393
4443,7,7,2393,806
4443,9,9,101,2686
4443,12,12,5458,2105
4443,13,13,76,4534
4443,14,14,-1117,1449
4443,15,15,-2033,4332
4443,17,17,-902,6475
4443,22,22,4572,1425
4443,23,23,962,1354
4443,24,24,3304,1627
4443,26,26,4246,1610
4443,27,27,152,1426
4443,28,28,570,1361
4443,30,30,4434,1600
4443,31,31,444,1418
4444,1,1,5638,3582
4444,2,2,1163,1341
4444,3,3,2961,1359
4444,unknown_59,4,4610,1502
4444,5,5,3547,1291
4444,6,6,4474,1393
4444,7,7,2393,806
4444,8,8,3855,1356
4444,9,9,101,2686
4444,12,12,5458,2105
4444,13,13,76,4534
4444,14,14,-1117,1449
4444,15,15,-2033,4332
4444,17,17,-902,6475
4444,22,22,4572,1425
4444,23,23,962,1354
4444,24,24,3303,1628
4444,26,26,4246,1610
4444,27,27,152,1426
4444,28,28,570,1361
4444,30,30,4434,1600
4444,31,31,444,1418
4445,1,1,5638,3582
4445,2,2,1163,1341
4445,3,3,2958,1363
4445,unknown_59,4,4610,1501
4445,5,5,3547,1291
4445,6,6,4474,1393
4445,7,7,2393,806
4445,9,9,101,2686
4445,11,11,1965,1693
4445,12,12,5458,2105
4445,13,13,76,4534
4445,14,14,-1117,1449
4445,15,15,-2033,4332
4445,17,17,-902,6475
4445,22,22,4572,1425
4445,23,23,962,1354
4445,24,24,3294,1628
4445,26,26,4246,1610
4445,27,27,152,1426
4445,28,28,570,1361
4445,30,30,4434,1600
4445,31,31,444,1418
4446,1,1,5638,3582
4446,2,2,1163,1341
4446,3,3,2955,1364
4446,unknown_59,4,4610,1501
4446,5,5,3547,1291
4446,6,6,4474,1393
4446,7,7,2393,806
4446,9,9,101,2686
4446,12,12,5458,2105
4446,13,13,76,4534
4446,14,14,-1117,1449
4446,15,15,-2033,4332
4446,17,17,-902,6475
4446,22,22,4572,1425
4446,23,23,962,1354
4446,24,24,3294,1627
4446,26,26,4246,1610
4446,27,27,152,1426
4446,28,28,570,1361
4446,30,30,4434,1600
4446,31,31,444,1418
4447,1,1,5638,3582
4447,2,2,1163,1341
4447,3,3,2951,1365
4447,unknown_59,4,4610,1501
4447,5,5,3547,1291
4447,6,6,4474,1393
4447,7,7,2393,806
4447,8,8,4075,1459
4447,9,9,101,2686
4447,10,10,4570,1386
4447,12,12,5458,2105
4447,13,13,76,4534
4447,14,14,-1117,1449
4447,15,15,-2033,4332
4447,17,17,-902,6475
4447,22,22,4572,1425
4447,23,23,962,1354
4447,24,24,3293,1627
4447,26,26,4246,1610
4447,27,27,152,1426
4447,28,28,570,1361
4447,30,30,4434,1600
4447,31,31,444,1418
4448,1,1,5638,3582
4448,2,2,1163,1341
4448,3,3,2951,1366
4448,unknown_59,4,4610,1501
4448,5,5,3547,1291
4448,6,6,4474,1394
4448,7,7,2393,806
4448,8,8,3856,1356
4448,9,9,101,2686
4448,11,11,2630,1623
4448,12,12,5458,2105
4448,13,13,76,4534
4448,14,14,-1117,1449
4448,15,15,-2033,4332
4448,17,17,-902,6475
4448,22,22,4572,1425
4448,23,23,962,1354
4448,24,24,3289,1627
4448,26,26,4246,1610
4448,27,27,152,1426
4448,28,28,570,1361
4448,30,30,4434,1600
4448,31,31,444,1418
4449,1,1,5638,3582
4449,2,2,1163,1341
4449,3,3,2951,1361
4449,unknown_59,4,4610,1501
4449,5,5,3547,1291
4449,6,6,4474,1394
4449,7,7,2393,806
4449,8,8,4073,1458
4449,9,9,101,2686
4449,11,11,1966,1694
4449,12,12,5458,2105
4449,13,13,76,4534
4449,14,14,-1117,1449
4449,15,15,-2033,4332
4449,17,17,-902,6475
4449,22,22,4572,1425
4449,23,23,962,1354
4449,24,24,3288,1626
4449,26,26,4246,1610
4449,27,27,152,1426
4449,28,28,570,1361
4449,30,30,4434,1600
4449,31,31,444,1418
4450,1,1,5638,3582
4450,2,2,1163,1341
4450,3,3,2950,1363
4450,unknown_59,4,4610,1501
4450,5,5,3547,1291
4450,6,6,4474,1394
4450,7,7,2393,806
4450,9,9,101,2686
4450,unknown_60,10,4306,1417
4450,12,12,5458,2105
4450,13,13,76,4534
4450,14,14,-1117,1449
4450,15,15,-2033,4332
4450,17,17,-902,6475
4450,22,22,4572,1425
4450,23,23,962,1354
4450,24,24,3285,1627
4450,26,26,4246,1610
4450,27,27,152,1426
4450,28,28,570,1361
4450,30,30,4434,1600
4450,31,31,444,1418
4451,1,1,5638,3582
4451,2,2,1163,1341
4451,3,3,2949,1364
4451,unknown_59,4,4610,1501
4451,5,5,3547,1291
4451,6,6,4474,1394
4451,7,7,2393,806
4451,8,8,3856,1356
4451,9,9,101,2686
4451,10,10,4557,1389
4451,12,12,5458,2105
4451,13,13,76,4534
4451,14,14,-1117,1449
4451,15,15,-2033,4332
4451,17,17,-902,6475
4451,22,22,4572,1425
4451,23,23,962,1354
4451,24,24,3289,1627
4451,26,26,4246,1610
4451,27,27,152,1426
4451,28,28,570,1361
4451,30,30,4434,1600
4451,31,31,444,1418
4452,1,1,5638,3582
4452,2,2,1163,1341
4452,3,3,2948,1366
4452,unknown_59,4,4610,1501
4452,5,5,3547,1291
4452,6,6,4474,1394
4452,7,7,2393,806
4452,8,8,4078,1460
4452,9,9,101,2686
4452,unknown_60,10,4311,1405
4452,12,12,5458,2105
4452,13,13,76,4534
4452,14,14,-1117,1449
4452,15,15,-2033,4332
4452,17,17,-902,6475
4452,22,22,4572,1425
4452,23,23,962,1354
4452,24,24,3292,1628
4452,26,26,4246,1610
4452,27,27,152,1426
4452,28,28,570,1361
4452,30,30,4434,1600
4452,31,31,444,1418
4453,1,1,5638,3582
4453,2,2,1163,1341
4453,3,3,2948,1366
4453,unknown_59,4,4610,1501
4453,5,5,3547,1291
4453,6,6,4474,1394
4453,7,7,2393,806
4453,9,9,101,2686
4453,12,12,5458,2105
4453,13,13,76,4534
4453,14,14,-1117,1449
4453,15,15,-2033,4332
4453,17,17,-902,6475
4453,22,22,4572,1425
4453,23,23,962,1354
4453,24,24,3297,1628
4453,26,26,4246,1610
4453,27,27,152,1426
4453,28,28,570,1361
4453,30,30,4434,1600
4453,31,31,444,1418
4454,1,1,5638,3582
4454,2,2,1163,1341
4454,3,3,2949,1364
4454,unknown_59,4,4610,1500
4454,5,5,3547,1291
4454,6,6,4475,1394
4454,7,7,2393,806
4454,8,8,3855,1357
4454,9,9,101,2686
4454,12,12,5458,2105
4454,13,13,76,4534
4454,14,14,-1117,1449
4454,15,15,-2033,4332
4454,17,17,-902,6475
4454,22,22,4572,1425
4454,23,23,962,1354
4454,24,24,3303,1628
4454,26,26,4246,1610
4454,27,27,152,1426
4454,28,28,570,1361
4454,30,30,4434,1600
4454,31,31,444,1418
4455,1,1,5638,3582
4455,2,2,1163,1341
4455,3,3,2948,1366
4455,unknown_59,4,4610,1501
4455,5,5,3547,1291
4455,6,6,4475,1394
4455,7,7,2393,806
4455,8,8,4079,1460
4455,9,9,101,2686
4455,10,10,4544,1389
4455,12,12,5458,2105
4455,13,13,76,4534
4455,14,14,-1117,1449
4455,15,15,-2033,4332
4455,17,17,-902,6475
4455,22,22,4572,1425
4455,23,23,962,1354
4455,24,24,3301,1628
4455,26,26,4246,1610
4455,27,27,152,1426
4455,28,28,570,1361
4455,30,30,4434,1600
4455,31,31,444,1418
4456,1,1,5638,3582
4456,2,2,1163,1341
4456,3,3,2950,1364
4456,unknown_59,4,4610,1501
4456,5,5,3547,1291
4456,6,6,4475,1394
4456,7,7,2393,806
4456,8,8,3855,1357
4456,9,9,101,2686
4456,12,12,5458,2105
4456,13,13,76,4534
4456,14,14,-1117,1449
4456,15,15,-2033,4332
4456,17,17,-902,6475
4456,22,22,4572,1425
4456,23,23,962,1354
4456,24,24,3288,1627
4456,26,26,4246,1610
4456,27,27,152,1426
4456,28,28,570,1361
4456,30,30,4434,1600
4456,31,31,444,1418
4457,1,1,5638,3582
4457,2,2,1163,1341
4457,3,3,2949,1366
4457,unknown_59,4,4610,1500
4457,5,5,3547,1291
4457,6,6,4475,1394
4457,7,7,2393,806
4457,9,9,101,2686
4457,12,12,5458,2105
4457,13,13,76,4534
4457,14,14,-1117,1449
4457,15,15,-2033,4332
4457,17,17,-902,6475
4457,22,22,4572,1425
4457,23,23,962,1354
4457,24,24,3280,1626
4457,26,26,4246,1610
4457,27,27,152,1426
4457,28,28,570,1361
4457,30,30,4434,1600
4457,31,31,444,1418
4458,1,1,5638,3582
4458,2,2,1163,1341
4458,3,3,2948,1366
4458,unknown_59,4,4610,1501
4458,5,5,3547,1291
4458,6,6,4475,1394
4458,7,7,2393,806
4458,8,8,3854,1357
4458,9,9,101,2686
4458,10,10,4526,1407
4458,12,12,5458,2105
4458,13,13,76,4534
4458,14,14,-1117,1449
4458,15,15,-2033,4332
4458,17,17,-902,6475
4458,22,22,4572,1425
4458,23,23,962,1354
4458,24,24,3277,1626
4458,26,26,4246,1610
4458,27,27,152,1426
4458,28,28,570,1361
4458,30,30,4434,1600
4458,31,31,444,1418
4459,1,1,5638,3582
4459,2,2,1163,1341
4459,3,3,2948,1366
4459,unknown_59,4,4609,1500
4459,5,5,3547,1291
4459,6,6,4475,1394
4459,7,7,2393,806
4459,9,9,101,2686
4459,10,10,4522,1392
4459,11,11,2594,1627
4459,12,12,5458,2105
4459,13,13,76,4534
4459,14,14,-1117,1449
4459,15,15,-2033,4332
4459,17,17,-902,6475
4459,22,22,4572,1425
4459,23,23,962,1354
4459,24,24,3275,1626
4459,26,26,4246,1610
4459,27,27,152,1426
4459,28,28,570,1361
4459,30,30,4434,1600
4459,31,31,444,1418
4460,1,1,5638,3582
4460,2,2,1163,1341
4460,3,3,2948,1366
4460,unknown_59,4,4609,1500
4460,5,5,3547,1291
4460,6,6,4475,1394
4460,7,7,2393,806
4460,8,8,3854,1357
4460,9,9,101,2686
4460,10,10,4519,1387
4460,11,11,1967,1694
4460,12,12,5458,2105
4460,13,13,76,4534
4460,14,14,-1117,1449
4460,15,15,-2033,4332
4460,17,17,-902,6475
4460,22,22,4572,1425
4460,23,23,962,1354
4460,24,24,3273,1626
4460,26,26,4246,1610
4460,27,27,152,1426
4460,28,28,570,1361
4460,30,30,4434,1600
4460,31,31,444,1418
4461,1,1,5638,3582
4461,2,2,1163,1341
4461,3,3,2948,1366
4461,unknown_59,4,4610,1500
4461,5,5,3547,1291
4461,6,6,4475,1394
4461,7,7,2393,806
4461,8,8,4079,1464
4461,9,9,101,2686
4461,10,10,4516,1392
4461,12,12,5458,2105
4461,13,13,76,4534
4461,14,14,-1117,1449
4461,15,15,-2033,4332
4461,17,17,-902,6475
4461,22,22,4572,1425
4461,23,23,962,1354
4461,24,24,3271,1626
4461,26,26,4246,1610
4461,27,27,152,1426
4461,28,28,570,1361
4461,30,30,4434,1600
4461,31,31,444,1418
4462,1,1,5638,3582
4462,2,2,1163,1341
4462,3,3,2948,1366
4462,unknown_59,4,4610,1500
4462,5,5,3547,1291
4462,6,6,4475,1394
4462,7,7,2393,806
4462,9,9,101,2686
4462,10,10,4512,1407
4462,12,12,5458,2105
4462,13,13,76,4534
4462,14,14,-1117,1449
4462,15,15,-2033,4332
4462,17,17,-902,6475
4462,22,22,4572,1425
4462,23,23,962,1354
4462,24,24,3269,1626
4462,26,26,4246,1610
4462,27,27,152,1426
4462,28,28,570,1361
4462,30,30,4434,1600
4462,31,31,444,1418
4463,1,1,5638,3582
4463,2,2,1163,1341
4463,3,3,2948,1366
4463,unknown_59,4,4609,1500
4463,5,5,3547,1291
4463,6,6,4475,1394
4463,7,7,2393,806
4463,unknown_60,8,4282,1417
4463,9,9,101,2686
4463,10,10,4511,1390
4463,12,12,5458,2105
4463,13,13,76,4534
4463,14,14,-1117,1449
4463,15,15,-2033,4332
4463,17,17,-902,6475
4463,22,22,4572,1425
4463,23,23,962,1354
4463,24,24,3268,1627
4463,26,26,4246,1610
4463,27,27,152,1426
4463,28,28,570,1361
4463,30,30,4434,1600
4463,31,31,444,1418
4464,1,1,5638,3582
4464,2,2,1163,1341
4464,3,3,2948,1367
4464,unknown_59,4,4609,1500
4464,5,5,3547,1291
4464,6,6,4475,1394
4464,7,7,2393,806
4464,8,8,3853,1357
4464,9,9,101,2686
4464,10,10,4511,1387
4464,12,12,5458,2105
4464,13,13,76,4534
4464,14,14,-1117,1449
4464,15,15,-2033,4332
4464,17,17,-902,6475
4464,22,22,4572,1425
4464,23,23,962,1354
4464,24,24,3268,1627
4464,26,26,4246,1610
4464,27,27,152,1426
4464,28,28,570,1361
4464,30,30,4434,1600
4464,31,31,444,1418
4465,1,1,5638,3582
4465,2,2,1163,1341
4465,3,3,2948,1367
4465,unknown_59,4,4609,1500
4465,6,6,4475,1394
4465,7,7,2393,806
4465,9,9,101,2686
4465,10,10,4508,1387
4465,12,12,5458,2105
4465,13,13,76,4534
4465,14,14,-1117,1449
4465,15,15,-2033,4332
4465,17,17,-902,6475
4465,22,22,4572,1425
4465,23,23,962,1354
4465,24,24,3268,1627
4465,26,26,4246,1610
4465,27,27,152,1426
4465,28,28,570,1361
4465,30,30,4434,1600
4465,31,31,444,1418
4466,1,1,5638,3582
4466,2,2,1163,1341
4466,3,3,2949,1367
4466,unknown_59,4,4609,1500
4466,5,5,4290,1414
4466,6,6,4475,1394
4466,7,7,2393,806
4466,9,9,101,2686
4466,10,10,4505,1387
4466,12,12,5458,2105
4466,13,13,76,4534
4466,14,14,-1117,1449
4466,15,15,-2033,4332
4466,17,17,-902,6475
4466,22,22,4572,1425
4466,23,23,962,1354
4466,24,24,3269,1628
4466,26,26,4246,1610
4466,27,27,152,1426
4466,28,28,570,1361
4466,30,30,4434,1600
4466,31,31,444,1418
4467,1,1,5638,3582
4467,2,2,1163,1341
4467,3,3,2950,1368
4467,unknown_59,4,4609,1500
4467,5,5,4292,1413
4467,6,6,4475,1394
4467,7,7,2393,806
4467,8,8,4079,1463
4467,9,9,101,2686
4467,10,10,4502,1386
4467,12,12,5458,2105
4467,13,13,76,4534
4467,14,14,-1117,1449
4467,15,15,-2033,4332
4467,17,17,-902,6475
4467,22,22,4572,1425
4467,23,23,962,1354
4467,24,24,3271,1628
4467,26,26,4246,1610
4467,27,27,152,1426
4467,28,28,570,1361
4467,30,30,4434,1600
4467,31,31,444,1418
4468,1,1,5638,3582
4468,2,2,1163,1341
4468,3,3,2950,1368
4468,unknown_59,4,4609,1499
4468,5,5,4297,1414
4468,6,6,4475,1394
4468,7,7,2393,806
4468,8,8,3853,1357
4468,9,9,101,2686
4468,10,10,4506,1380
4468,12,12,5458,2105
4468,13,13,76,4534
4468,14,14,-1117,1449
4468,15,15,-2033,4332
4468,17,17,-902,6475
4468,22,22,4572,1425
4468,23,23,962,1354
4468,24,24,3273,1627
4468,26,26,4246,1610
4468,27,27,152,1426
4468,28,28,570,1361
4468,30,30,4434,1600
4468,31,31,444,1418
4469,1,1,5638,3582
4469,2,2,1163,1341
4469,3,3,2950,1369
4469,unknown_59,4,4609,1499
4469,5,5,4298,1414
4469,6,6,4475,1394
4469,7,7,2393,806
4469,9,9,101,2686
4469,10,10,4505,1380
4469,12,12,5458,2105
4469,13,13,76,4534
4469,14,14,-1117,1449
4469,15,15,-2033,4332
4469,17,17,-902,6475
4469,22,22,4572,1425
4469,23,23,962,1354
4469,24,24,3275,1628
4469,26,26,4246,1610
4469,27,27,152,1426
4469,28,28,570,1361
4469,30,30,4434,1600
4469,31,31,444,1418
4470,1,1,5638,3582
4470,2,2,1163,1341
4470,3,3,2950,1368
4470,unknown_59,4,4609,1500
4470,5,5,4299,1413
4470,6,6,4475,1394
4470,7,7,2393,806
4470,9,9,101,2686
4470,10,10,4505,1382
4470,12,12,5458,2105
4470,13,13,76,4534
4470,14,14,-1117,1449
4470,15,15,-2033,4332
4470,17,17,-902,6475
4470,22,22,4572,1425
4470,23,23,962,1354
4470,24,24,3278,1627
4470,26,26,4246,1610
4470,27,27,152,1426
4470,28,28,570,1361
4470,30,30,4434,1600
4470,31,31,444,1418
4471,1,1,5638,3582
4471,2,2,1163,1341
4471,3,3,2950,1368
4471,unknown_59,4,4609,1499
4471,5,5,4306,1413
4471,6,6,4475,1394
4471,7,7,2393,806
4471,9,9,101,2686
4471,10,10,4505,1385
4471,12,12,5458,2105
4471,13,13,76,4534
4471,14,14,-1117,1449
4471,15,15,-2033,4332
4471,17,17,-902,6475
4471,22,22,4572,1425
4471,23,23,962,1354
4471,24,24,3275,1628
4471,26,26,4246,1610
4471,27,27,152,1426
4471,28,28,570,1361
4471,30,30,4434,1600
4471,31,31,444,1418
4472,1,1,5638,3582
4472,2,2,1163,1341
4472,3,3,2949,1368
4472,unknown_59,4,4609,1499
4472,5,5,4306,1412
4472,6,6,4475,1394
4472,7,7,2393,806
4472,9,9,101,2686
4472,10,10,4505,1387
4472,12,12,5458,2105
4472,13,13,76,4534
4472,14,14,-1117,1449
4472,15,15,-2033,4332
4472,17,17,-902,6475
4472,22,22,4572,1425
4472,23,23,962,1354
4472,24,24,3271,1628
4472,26,26,4246,1610
4472,27,27,152,1426
4472,28,28,570,1361
4472,30,30,4434,1600
4472,31,31,444,1418
4473,1,1,5638,3582
4473,2,2,1163,1341
4473,3,3,2948,1368
4473,unknown_59,4,4609,1499
4473,5,5,4307,1412
4473,6,6,4475,1394
4473,7,7,2393,806
4473,8,8,4076,1462
4473,9,9,101,2686
4473,10,10,4503,1387
4473,12,12,5458,2105
4473,13,13,76,4534
4473,14,14,-1117,1449
4473,15,15,-2033,4332
4473,17,17,-902,6475
4473,22,22,4572,1425
4473,23,23,962,1354
4473,24,24,3271,1628
4473,26,26,4246,1610
4473,27,27,152,1426
4473,28,28,570,1361
4473,30,30,4434,1600
4473,31,31,444,1418
4474,1,1,5638,3582
4474,2,2,1163,1341
4474,3,3,2947,1368
4474,unknown_59,4,4609,1499
4474,5,5,4315,1415
4474,6,6,4475,1394
4474,7,7,2393,806
4474,9,9,101,2686
4474,10,10,4506,1387
4474,12,12,5458,2105
4474,13,13,76,4534
4474,14,14,-1117,1449
4474,15,15,-2033,4332
4474,17,17,-902,6475
4474,22,22,4572,1425
4474,23,23,962,1354
4474,24,24,3273,1628
4474,26,26,4246,1610
4474,27,27,152,1426
4474,28,28,570,1361
4474,30,30,4434,1600
4474,31,31,444,1418
4475,1,1,5638,3582
4475,2,2,1163,1341
4475,3,3,2947,1368
4475,unknown_59,4,4609,1499
4475,5,5,4317,1418
4475,6,6,4475,1394
4475,7,7,2393,806
4475,8,8,3853,1357
4475,9,9,101,2686
4475,10,10,4507,1387
4475,12,12,5458,2105
4475,13,13,76,4534
4475,14,14,-1117,1449
4475,15,15,-2033,4332
4475,17,17,-902,6475
4475,22,22,4572,1425
4475,23,23,962,1354
4475,24,24,3273,1628
4475,26,26,4246,1610
4475,27,27,152,1426
4475,28,28,570,1361
4475,30,30,4434,1600
4475,31,31,444,1418
4476,1,1,5638,3582
4476,2,2,1163,1341
4476,3,3,2947,1368
4476,unknown_59,4,4609,1499
4476,5,5,4310,1416
4476,6,6,4475,1394
4476,7,7,2393,806
4476,9,9,101,2686
4476,10,10,4506,1387
4476,12,12,5458,2105
4476,13,13,76,4534
4476,14,14,-1117,1449
4476,15,15,-2033,4332
4476,17,17,-902,6475
4476,22,22,4572,1425
4476,23,23,962,1354
4476,24,24,3274,1628
4476,26,26,4246,1610
4476,27,27,152,1426
4476,28,28,570,1361
4476,30,30,4434,1600
4476,31,31,444,1418
4477,1,1,5638,3582
4477,2,2,1163,1341
4477,3,3,2948,1367
4477,unknown_59,4,4609,1499
4477,5,5,4308,1424
4477,6,6,4475,1394
4477,7,7,2393,806
4477,8,8,4073,1461
4477,9,9,101,2686
4477,10,10,4505,1388
4477,12,12,5458,2105
4477,13,13,76,4534
4477,14,14,-1117,1449
4477,15,15,-2033,4332
4477,17,17,-902,6475
4477,22,22,4572,1425
4477,23,23,962,1354
4477,24,24,3273,1628
4477,26,26,4246,1610
4477,27,27,152,1426
4477,28,28,570,1361
4477,30,30,4434,1600
4477,31,31,444,1418
4478,1,1,5638,3582
4478,2,2,1163,1341
4478,3,3,2947,1367
4478,unknown_59,4,4609,1499
4478,5,5,4311,1427
4478,6,6,4475,1394
4478,7,7,2393,806
4478,9,9,101,2686
4478,10,10,4504,1388
4478,12,12,5458,2105
4478,13,13,76,4534
4478,14,14,-1117,1449
4478,15,15,-2033,4332
4478,17,17,-902,6475
4478,22,22,4572,1425
4478,23,23,962,1354
4478,24,24,3273,1628
4478,26,26,4246,1610
4478,27,27,152,1426
4478,28,28,570,1361
4478,30,30,4434,1600
4478,31,31,444,1418
4479,1,1,5638,3582
4479,2,2,1163,1341
4479,3,3,2948,1367
4479,unknown_59,4,4609,1499
4479,5,5,4310,1441
4479,6,6,4475,1394
4479,7,7,2393,806
4479,8,8,3853,1358
4479,9,9,101,2686
4479,10,10,4504,1388
4479,12,12,5458,2105
4479,13,13,76,4534
4479,14,14,-1117,1449
4479,15,15,-2033,4332
4479,17,17,-902,6475
4479,22,22,4572,1425
4479,23,23,962,1354
4479,24,24,3271,1626
4479,26,26,4246,1610
4479,27,27,152,1426
4479,28,28,570,1361
4479,30,30,4434,1600
4479,31,31,444,1418
4480,1,1,5638,3582
4480,2,2,1163,1341
4480,3,3,2948,1367
4480,unknown_59,4,4609,1498
4480,5,5,4309,1447
4480,6,6,4475,1394
4480,7,7,2393,806
4480,8,8,4072,1462
4480,9,9,101,2686
4480,10,10,4503,1388
4480,11,11,2590,1624
4480,12,12,5458,2105
4480,13,13,76,4534
4480,14,14,-1117,1449
4480,15,15,-2033,4332
4480,17,17,-902,6475
4480,22,22,4572,1425
4480,23,23,962,1354
4480,24,24,3272,1626
4480,26,26,4246,1610
4480,27,27,152,1426
4480,28,28,570,1361
4480,30,30,4434,1600
4480,31,31,444,1418
4481,1,1,5638,3582
4481,2,2,1163,1341
4481,3,3,2947,1368
4481,unknown_59,4,4609,1499
4481,5,5,4309,1437
4481,6,6,4475,1394
4481,7,7,2393,806
4481,8,8,3852,1358
4481,10,10,4502,1388
4481,12,12,5458,2105
4481,13,13,76,4534
4481,14,14,-1117,1449
4481,15,15,-2033,4332
4481,17,17,-902,6475
4481,22,22,4572,1425
4481,23,23,962,1354
4481,24,24,3270,1626
4481,26,26,4246,1610
4481,27,27,152,1426
4481,28,28,570,1361
4481,30,30,4434,1600
4481,31,31,444,1418
4482,1,1,5638,3582
4482,2,2,1163,1341
4482,3,3,2948,1368
4482,unknown_59,4,4609,1499
4482,5,5,4308,1428
4482,6,6,4475,1394
4482,7,7,2393,806
4482,8,8,4072,1463
4482,unknown_61,9,186,2645
4482,10,10,4501,1388
4482,12,12,5458,2105
4482,13,13,76,4534
4482,14,14,-1117,1449
4482,15,15,-2033,4332
4482,17,17,-902,6475
4482,22,22,4572,1425
4482,23,23,962,1354
4482,24,24,3271,1627
4482,26,26,4246,1610
4482,27,27,152,1426
4482,28,28,570,1361
4482,30,30,4434,1600
4482,31,31,444,1418
4483,1,1,5638,3582
4483,2,2,1163,1341
4483,3,3,2948,1368
4483,unknown_59,4,4609,1498
4483,5,5,4308,1421
4483,6,6,4475,1394
4483,7,7,2393,806
4483,unknown_61,9,199,2631
4483,10,10,4500,1389
4483,12,12,5458,2105
4483,13,13,76,4534
4483,14,14,-1117,1449
4483,15,15,-2033,4332
4483,17,17,-902,6475
4483,22,22,4572,1425
4483,23,23,962,1354
4483,24,24,3270,1626
4483,26,26,4246,1610
4483,27,27,152,1426
4483,28,28,570,1361
4483,30,30,4434,1600
4483,31,31,444,1418
4484,1,1,5638,3582
4484,2,2,1163,1341
4484,3,3,2948,1368
4484,4,4,4609,1498
4484,5,5,4307,1417
4484,7,7,2393,806
4484,unknown_61,9,211,2616
4484,10,10,4499,1389
4484,11,11,1980,1692
4484,12,12,5458,2105
4484,13,13,76,4534
4484,14,14,-1117,1449
4484,15,15,-2033,4332
4484,17,17,-902,6475
4484,22,22,4572,1425
4484,23,23,962,1354
4484,24,24,3271,1626
4484,26,26,4246,1610
4484,27,27,152,1426
4484,28,28,570,1361
4484,30,30,4434,1600
4484,31,31,444,1418
4485,1,1,5638,3582
